Id,SalePrice
1840,149616.9480736308
1841,139708.77435539628
1842,81391.64852480631
1843,121968.7553785257
1844,130096.4790662179
1845,136666.83750490256
1846,151781.68900125177
1847,158113.4168482492
1848,-4065.421142070496
1849,121033.31270805578
1850,122134.19109994557
1851,152535.5391381713
1852,125777.702987494
1853,120902.20919280942
1854,186208.22382979793
1855,154563.36963243806
1856,244399.7804266013
1857,135986.11472124245
1858,134432.9763240961
1859,117128.60200786416
1860,154294.60492622643
1861,115995.3343744938
1862,287689.1638032061
1863,286064.09037171246
1864,286079.4447427454
1865,319185.6965813843
1866,307512.99113555445
1867,241881.0894470446
1868,284983.16780685383
1869,229884.4727133002
1870,247360.9154507781
1871,247685.4927973408
1872,176457.66919667576
1873,235686.60981271364
1874,146037.01442686748
1875,215071.55441127322
1876,210872.2312642138
1877,227475.0818006824
1878,216399.55355005834
1879,111774.97517574689
1880,145480.94182288775
1881,250525.20873704163
1882,253555.06800030073
1883,199009.4076080941
1884,215551.7062150507
1885,256901.1148533547
1886,280401.9374539538
1887,233958.86686266615
1888,286426.3191109217
1889,170801.4466237973
1890,115200.20674080914
1891,144103.98430876178
1892,73390.11866211647
1893,139320.27684968925
1894,101462.35881721257
1895,157058.56222712138
1896,122698.81694253895
1897,114892.96706298902
1898,124027.67400306673
1899,147360.9797004473
1900,153605.9856095306
1901,168356.16563499975
1902,149529.59063410189
1903,222550.0392584568
1904,132133.49319136917
1905,190186.8065795013
1906,160442.67290449457
1907,201058.2243050451
1908,133151.87674333435
1909,154402.11273834086
1910,138850.32821024896
1911,213117.84772891414
1912,295496.7230475569
1913,162721.72273740807
1914,48385.03926463012
1915,258175.67702245264
1916,19623.56741750613
1917,265606.03115630435
1918,151172.65018130688
1919,193812.6320573959
1920,183376.363574229
1921,336607.06726236077
1922,290610.9035138402
1923,233003.52241931733
1924,222817.5309676412
1925,234173.25125913153
1926,337602.6308842215
1927,126562.15701192798
1928,164598.46411035676
1929,111689.35799366696
1930,138689.32051316218
1931,141505.34141073446
1932,139406.45286207716
1933,155297.32612301706
1934,191566.54056683643
1935,182719.02409349906
1936,193191.350791989
1937,191888.68978133457
1938,179017.48317582277
1939,249516.94932635745
1940,199582.81024123286
1941,186471.52407150023
1942,197079.58467492706
1943,209839.07771608426
1944,280830.0586262319
1945,327048.3045260506
1946,168103.51829570136
1947,276575.26764844556
1948,180697.74375059095
1949,256913.82588850387
1950,210776.42712381
1951,271172.3881299033
1952,238808.80250837404
1953,181330.36282248888
1954,220131.64851655293
1955,135388.72186756105
1956,317356.8765229856
1957,179335.8495147855
1958,299450.940657509
1959,136301.3341911853
1960,93302.44491663307
1961,113405.20874858211
1962,109523.75166089414
1963,120649.28241799813
1964,100868.17101746239
1965,139953.5601048576
1966,155447.86576477485
1967,271736.87988906674
1968,336995.3585270738
1969,328054.40434090415
1970,349802.64451240253
1971,386675.5867355877
1972,332245.27454528067
1973,268127.3253656932
1974,296523.11486967455
1975,411795.6850803339
1976,284503.5131072456
1977,318033.59356844565
1978,305500.81296318036
1979,292097.91185384284
1980,192133.98516818916
1981,295804.4103099172
1982,229451.67102258006
1983,212219.59025116047
1984,187013.7428917652
1985,239768.6923137831
1986,243349.1343683257
1987,200491.02853870523
1988,184970.025888838
1989,211805.76343708567
1990,225791.82274473086
1991,221977.08792639355
1992,232025.31197327346
1993,188756.4113296551
1994,251765.92478391703
1995,202838.51621646463
1996,258899.5921242725
1997,284386.51431224647
1998,299823.9783519009
1999,270340.2633645179
2000,293554.0981145003
2001,259641.69215922093
2002,253223.39328205067
2003,261627.14038403728
2004,275794.66505839507
2005,232169.39480822656
2006,221309.2789290519
2007,257043.691089059
2008,221907.42182671983
2009,198113.69744121045
2010,213804.96948431464
2011,153316.25344269152
2012,185549.7446239274
2013,176430.14365421172
2014,194476.1294770982
2015,203979.12999298875
2016,198122.43964182003
2017,212296.47479685076
2018,111158.50570606242
2019,132789.93827726564
2020,84209.55289900885
2021,95583.89676772518
2022,193961.37275329125
2023,135224.53254641633
2024,271797.67373985244
2025,331996.3285144341
2026,187303.8202346306
2027,154537.189330813
2028,173485.92972500995
2029,168342.6981383307
2030,262912.5293479519
2031,250047.70818758942
2032,244163.75556490797
2033,257926.2857984868
2034,174054.79180384183
2035,228765.72917328757
2036,218061.18482708384
2037,221530.76541502716
2038,303148.3777880456
2039,214884.1873209259
2040,323105.87813343003
2041,273538.16337553546
2042,217687.35259597324
2043,179873.54370593355
2044,198271.62367761804
2045,216648.95959878794
2046,137888.36202483717
2047,137202.868702617
2048,136391.88608394563
2049,129975.25018800027
2050,186750.66680522007
2051,112663.06012129056
2052,133347.3663444466
2053,146889.9636583255
2054,69354.99778580962
2055,157511.59558816568
2056,146290.1818692215
2057,105232.48503071116
2058,209643.3432007369
2059,135185.268857878
2060,199444.84936389767
2061,199574.93586820705
2062,120309.417847061
2063,106099.65707982297
2064,126556.80539083015
2065,120535.97830892401
2066,180340.29337338457
2067,123818.270621971
2068,138567.34585885622
2069,73249.46170893701
2070,101465.8219171741
2071,71487.04816314077
2072,151969.64159361267
2073,135504.6766305894
2074,186681.75696044764
2075,148113.59920028376
2076,124786.96346479777
2077,131199.53883544437
2078,110992.1698006647
2079,143840.19029808004
2080,128572.91862194182
2081,122407.01269917912
2082,106640.27910381847
2083,142811.17352325114
2084,100122.72460417886
2085,111021.204174802
2086,156480.3014114832
2087,134069.21454084048
2088,110873.96837996785
2089,66525.50558557513
2090,125862.50161300047
2091,69862.2273874252
2092,151685.3972833925
2093,138239.60306246916
2094,133576.61849293602
2095,138005.96737642924
2096,81053.56962681166
2097,79154.26307421114
2098,145847.6483183371
2099,14502.518502430932
2100,44153.05682760768
2101,106667.2248852168
2102,153257.8792065577
2103,91892.82031566708
2104,145972.92346256273
2105,119802.95051777648
2106,27010.45813809696
2107,216059.51093761
2108,122292.25579814089
2109,104407.32155358937
2110,128480.21802104695
2111,179716.1427128216
2112,133300.8820020781
2113,119494.80929214566
2114,122166.07597080187
2115,163217.29866300727
2116,119803.55576793221
2117,153062.5931849784
2118,134541.38190237829
2119,112879.67501798877
2120,117888.95375417836
2121,88625.79896561953
2122,92220.87482673686
2123,103452.57494779537
2124,191824.16703508637
2125,137916.4184653936
2126,150594.48308412003
2127,163314.4381351836
2128,141370.92319216032
2129,118032.06677213742
2130,135944.3636424275
2131,169446.6058536094
2132,129598.4029992891
2133,137216.17819191737
2134,132330.4199203158
2135,112182.34704382741
2136,18474.93560684356
2137,110242.22488366638
2138,135652.91279312043
2139,157908.21206539852
2140,141893.28218376456
2141,157087.39855043072
2142,113414.80745240039
2143,137298.34435069957
2144,102513.64114954456
2145,139221.96838054212
2146,189534.19279617525
2147,148978.76653177285
2148,158215.95375253732
2149,133658.99805527856
2150,234585.29096374614
2151,139708.01182505547
2152,167315.22465140646
2153,196093.42399472807
2154,98128.84204165242
2155,149816.6080287636
2156,272419.5566841448
2157,249074.98391664604
2158,238235.6430822297
2159,224984.03852245724
2160,189203.58506045456
2161,256823.50365267583
2162,363283.5339825921
2163,313178.41549828486
2164,245748.42102640372
2165,210310.19512319693
2166,154762.84601805778
2167,223596.59761803848
2168,200346.7149014684
2169,200972.69715336632
2170,223675.5149969678
2171,156135.2418733957
2172,130563.4199031032
2173,194658.9888205515
2174,241152.1456691638
2175,299343.7198061916
2176,287518.8770935785
2177,245861.24217903934
2178,230785.01115868194
2179,149711.204323477
2180,250018.06537816062
2181,202047.6761425872
2182,227509.88557105354
2183,198429.27211406248
2184,134373.54684353765
2185,121429.83375054784
2186,168651.99900724227
2187,163534.91934753372
2188,166826.56887991086
2189,293430.6127932927
2190,56534.126559533644
2191,56248.90602537489
2192,48809.49600398267
2193,99516.90080579335
2194,94993.4701284297
2195,91883.67933247675
2196,79624.35440391989
2197,101125.2570555209
2198,182791.43389344442
2199,193890.25235755986
2200,153610.65477925248
2201,143680.95949463802
2202,210133.92166413192
2203,126264.45333660924
2204,155418.73890380288
2205,109728.40202658577
2206,151844.37626975117
2207,208256.3734646993
2208,255828.51682804193
2209,204377.05582512578
2210,135559.7894689748
2211,138144.16874146578
2212,123553.15156887402
2213,87091.34813358879
2214,138842.93816031003
2215,99388.02871831856
2216,149463.02013977565
2217,16160.208787684096
2218,78950.50643659948
2219,76588.08559914568
2220,49088.39312825841
2221,258770.5664641073
2222,244157.50970225903
2223,275933.59728905105
2224,237165.6000489529
2225,126670.88660360628
2226,194890.32266435673
2227,219683.13903381815
2228,269096.4196986434
2229,244663.1790927723
2230,146421.11411556334
2231,208006.0003688532
2232,203192.5343547701
2233,187712.66785129067
2234,252272.82009143714
2235,220821.503457651
2236,268853.71524347767
2237,296410.2435774739
2238,239891.1255138209
2239,125392.07866351632
2240,165470.55033237685
2241,133904.17032453435
2242,116903.04818615707
2243,116465.5543228495
2244,92981.61227109429
2245,90639.46680526529
2246,143533.15709421958
2247,123540.73611041496
2248,127707.58540150407
2249,117984.72725989681
2250,131427.82840836444
2251,112035.49409120483
2252,200203.45908079372
2253,164838.0034842671
2254,187430.82229445386
2255,215765.25913703657
2256,191918.37822795846
2257,208694.0069954027
2258,180546.08440334187
2259,190475.59295211913
2260,167613.7519384378
2261,202195.99664096162
2262,219531.05841068435
2263,316272.0850091513
2264,373670.6916739048
2265,160140.1027430399
2266,263818.8422945115
2267,333103.06640650635
2268,354642.78422143037
2269,174097.60505664675
2270,201386.2571603903
2271,239842.38379877846
2272,232060.18595767493
2273,176526.08971508488
2274,201296.06296448637
2275,181958.34020781552
2276,191758.63888808136
2277,204461.81114383403
2278,174280.43109380384
2279,103614.34232875012
2280,100025.27942261158
2281,171440.53324295493
2282,188677.12065358966
2283,113855.47812136082
2284,103650.816611232
2285,156432.0562366653
2286,120650.28045457776
2287,308011.0546282514
2288,256746.3622217963
2289,320707.75606239267
2290,353588.1772078002
2291,299252.51667400956
2292,366157.7912564236
2293,369263.4439556766
2294,327238.0484909477
2295,384921.2406229691
2296,258493.39941698138
2297,290875.3884499145
2298,284467.98225594976
2299,317266.67070315656
2300,301952.54530295834
2301,273878.3188047468
2302,254985.89369867928
2303,258140.98384594743
2304,247807.57793109881
2305,194612.130534355
2306,196807.78527602076
2307,199361.8920708518
2308,229697.34501160454
2309,268081.97939478024
2310,210863.7219648565
2311,218751.67032747896
2312,189535.35368466727
2313,181139.18883484852
2314,193467.7173059496
2315,184301.51971056103
2316,207929.0253626238
2317,197902.91541947576
2318,174697.09788024006
2319,195832.0613949466
2320,196382.79208510218
2321,261363.42743448733
2322,207915.63442532817
2323,197568.0710046995
2324,202816.85399760457
2325,214984.69249907622
2326,188434.9300386752
2327,216291.817995121
2328,231488.23406874144
2329,205045.40722667347
2330,200353.63087842375
2331,311078.7382964798
2332,348407.8133154916
2333,315584.3165210831
2334,253004.09461424616
2335,270461.3833646586
2336,296246.7332348951
2337,197625.92886351267
2338,268906.8128849497
2339,241111.38788164424
2340,353647.57048934756
2341,211460.40556414193
2342,251675.29634695587
2343,238084.7647173407
2344,239627.08498422685
2345,247820.7998086256
2346,214356.65850614448
2347,195774.04816561143
2348,243499.5664023743
2349,174693.95436366927
2350,274934.05750599364
2351,243390.5697788985
2352,258558.43542156002
2353,248530.26871223393
2354,136560.82299903646
2355,151825.1554499226
2356,160401.23685835465
2357,210753.03784430464
2358,199664.11446811055
2359,137168.2006002782
2360,123812.4902073649
2361,144626.2348310547
2362,279772.72589895077
2363,151272.58870417345
2364,199102.0142506234
2365,234626.1357136033
2366,197844.12584679775
2367,225536.85000150057
2368,206583.12006870966
2369,215023.49377061703
2370,170024.8588894239
2371,150002.17425537168
2372,191985.30811029495
2373,285141.70857231645
2374,301624.9274384733
2375,239994.44358861895
2376,294623.8723942851
2377,330950.7816148038
2378,159301.1268921718
2379,229673.87330389227
2380,157936.3454232734
2381,180361.947372791
2382,239758.0318027172
2383,229000.02911105548
2384,259678.67826960073
2385,178829.2860137612
2386,140580.41571201925
2387,130238.84236093727
2388,110556.12106059905
2389,132623.58797977958
2390,153760.5090230666
2391,132830.97711615526
2392,101125.20134007058
2393,185309.7470213835
2394,135363.95339278702
2395,206654.77565116272
2396,155248.6386112267
2397,228059.7813678474
2398,129199.19920400309
2399,25882.042456354888
2400,27879.323121027905
2401,118279.46113635972
2402,146243.4740201899
2403,143496.49023295043
2404,142654.23377815238
2405,165194.64607230638
2406,152778.81985960662
2407,123876.50151261536
2408,152837.66887931235
2409,116232.50771873281
2410,195394.1090685167
2411,116959.20787068806
2412,157118.4878712484
2413,121036.15968537796
2414,137837.38224956312
2415,125893.01703579194
2416,141113.39021245332
2417,129078.19216351584
2418,122368.45901287021
2419,108191.93477428489
2420,118346.35011331982
2421,130284.59646083973
2422,109536.07966799941
2423,104190.80642898381
2424,159593.04950019263
2425,237563.33059706178
2426,153474.37051461695
2427,107535.34302648169
2428,189178.2200293959
2429,105552.203323595
2430,140471.64046721073
2431,106132.79439522926
2432,134478.25283605332
2433,143195.5018248048
2434,133620.34975285176
2435,153021.84423425293
2436,98115.92487405904
2437,101381.05162842816
2438,109701.2062821301
2439,115248.79262652027
2440,136967.62248687446
2441,108122.2383054677
2442,101332.11940951296
2443,131558.52037910034
2444,129336.29930001637
2445,65682.8553520792
2446,119554.13867815811
2447,210194.7486565751
2448,147320.96994992968
2449,114174.60115683195
2450,168482.77522240073
2451,118235.171458876
2452,222113.76854865067
2453,82052.65754189203
2454,123542.60424901615
2455,145381.08245448105
2456,138833.6154534038
2457,124812.7706833622
2458,125297.8567120714
2459,98273.08488856512
2460,154837.4484145753
2461,119644.79199940502
2462,131112.77161406376
2463,135124.59431126347
2464,184133.83579123172
2465,144863.47883305204
2466,104480.16089317697
2467,166820.09851271275
2468,86184.63769554684
2469,88995.45724662236
2470,199722.52611448977
2471,230553.11630667647
2472,187024.86818523158
2473,98176.5621934217
2474,71530.24434679415
2475,250556.37684710405
2476,97870.54990259663
2477,94796.00972566253
2478,169876.9369666503
2479,101067.9539827148
2480,130379.95971772214
2481,114197.76330513094
2482,119222.15060214023
2483,96029.67147910123
2484,130815.43769089202
2485,124059.1493801336
2486,144637.21967468958
2487,205840.30053717137
2488,182904.93048741308
2489,166035.49618476513
2490,138716.73834461335
2491,84258.05407358328
2492,196104.39926545214
2493,149398.31763455074
2494,163867.4590484762
2495,89148.07831219613
2496,235002.6786138825
2497,164067.78670801688
2498,101000.97253494535
2499,70443.64257344417
2500,112807.43839407904
2501,135203.97336206737
2502,150573.2581549862
2503,82048.40324866766
2504,179521.54278439406
2505,236950.28221300355
2506,259577.09954693913
2507,287837.3099317629
2508,259992.19402216654
2509,230577.51226945373
2510,237745.04717985436
2511,201923.4341894554
2512,215067.11659072794
2513,237160.06506950734
2514,277743.83847226296
2515,143496.79654377524
2516,182202.27119046816
2517,143317.39428259083
2518,151070.27663698216
2519,228841.78961628285
2520,228479.07889534836
2521,204533.22986608426
2522,238838.95687529095
2523,116038.34086989495
2524,129445.65072722547
2525,137575.41003600194
2526,127378.27312768548
2527,109270.13320346392
2528,114777.48485169781
2529,130261.83991500444
2530,115464.12090776721
2531,263718.4522948771
2532,238012.77801449143
2533,216274.66052705754
2534,240360.5004983262
2535,289449.64281426696
2536,251082.0102044964
2537,254679.16080335737
2538,194622.76756753575
2539,211102.06326183042
2540,182144.444621815
2541,201543.49687054183
2542,156414.15558811504
2543,124499.65554855124
2544,106596.04560253688
2545,144446.79882858013
2546,152601.18487038644
2547,164430.90794470988
2548,163993.07107658038
2549,164418.02881676558
2550,619948.6059893356
2551,144334.33168430813
2552,124337.1584243835
2553,47933.08863456274
2554,85067.35618617345
2555,125521.51540473616
2556,80700.34815590142
2557,101625.09868543921
2558,165525.39839692868
2559,117975.37959534384
2560,164951.48133812752
2561,156457.29071376508
2562,138155.57473627676
2563,143259.79285090603
2564,199757.5341447789
2565,145714.8708644322
2566,118294.94881102827
2567,102884.38669242017
2568,187085.89726005367
2569,205333.74086651526
2570,135667.74412011728
2571,161962.77091356134
2572,194911.60396637834
2573,224371.45378509234
2574,279603.15699487214
2575,141178.99798394297
2576,126618.99926083436
2577,158542.778849833
2578,89029.52575321734
2579,21005.355576770264
2580,97736.48056204681
2581,123697.01406941959
2582,131830.05619304063
2583,263186.6892905124
2584,188326.8421300394
2585,187514.00393842027
2586,243671.00951342814
2587,227705.77766149677
2588,145091.34233392653
2589,165583.83547115978
2590,221832.37017516396
2591,226146.41347137088
2592,226483.84097904846
2593,252401.54134293116
2594,202460.35694284725
2595,224518.0081526811
2596,303134.92762901686
2597,191456.78131408393
2598,272328.5191742449
2599,317004.7664162187
2600,161825.71689633717
2601,152935.7784125486
2602,58733.51665537222
2603,70778.30696728581
2604,56574.41805860645
2605,58936.40171991353
2606,149197.89855382958
2607,231767.59555637086
2608,221461.8071243025
2609,173455.4185425724
2610,102321.95927196747
2611,129919.52788986266
2612,165482.50000397977
2613,137296.7263566153
2614,119321.4626172207
2615,175744.27485354384
2616,171285.4896598489
2617,194137.4052356854
2618,212219.8575952485
2619,229539.6752830358
2620,201879.342367929
2621,187651.65253229218
2622,200387.36387395422
2623,242594.32847638283
2624,293459.2390995652
2625,271978.51668505435
2626,188892.18515978858
2627,188508.3818560301
2628,374702.2999769884
2629,377498.5837130849
2630,320959.82308474317
2631,379168.6447547106
2632,337032.81353574636
2633,284001.84677239816
2634,342777.22903716785
2635,172434.3053241438
2636,211412.76711623903
2637,193388.9167172429
2638,265276.94963923434
2639,207222.05747341702
2640,169552.92279806582
2641,87697.08634830156
2642,192531.30474154698
2643,112825.86396095634
2644,129470.54524450738
2645,110248.91358260246
2646,102170.69447955734
2647,114667.86406773212
2648,155909.46349604108
2649,154334.74816457776
2650,154416.59623685782
2651,144507.8863299709
2652,350665.5389896402
2653,258148.54178138392
2654,232459.32545032696
2655,339750.563847759
2656,293927.0305987261
2657,307788.7578537535
2658,271789.8208483811
2659,286685.92113804433
2660,307880.3585499662
2661,313706.2692848604
2662,316720.7075088627
2663,292583.28480643686
2664,262939.76397417573
2665,317349.8650984332
2666,269700.9116103838
2667,185599.17229305313
2668,201410.68106699627
2669,180732.0724490608
2670,278611.32502844196
2671,202812.59576379557
2672,209095.71815220406
2673,217400.52168941926
2674,230730.8801555988
2675,179885.30507271877
2676,208291.87187760504
2677,220362.05262700102
2678,261905.0311145711
2679,275856.14908523666
2680,281855.9432118914
2681,350500.971094958
2682,307204.8658867276
2683,410163.69374604616
2684,297738.8016402893
2685,319511.4534634552
2686,257636.41344423208
2687,290478.7133903366
2688,234498.18025475577
2689,216639.04305180372
2690,370639.4522751518
2691,190842.20999313644
2692,135021.84066887794
2693,204137.62673421385
2694,141922.49122386402
2695,215462.43516808402
2696,202494.06194165332
2697,196788.99365500093
2698,218933.61178580194
2699,182699.64183097903
2700,156222.58264820772
2701,159989.88519265718
2702,120184.9600136407
2703,157684.08736742684
2704,161159.99776000367
2705,106812.30152939534
2706,101010.48825583118
2707,136416.15150319046
2708,116337.60500089964
2709,100984.93732627342
2710,120708.95018242823
2711,277834.24699484155
2712,339383.13215771277
2713,181136.01986376243
2714,154998.40611654788
2715,155976.64362906944
2716,146720.48518201965
2717,189045.72558717488
2718,229503.36552608164
2719,144649.11711403867
2720,218164.68190595135
2721,138907.0753710292
2722,169468.9195604865
2723,171961.30413076328
2724,114441.66180518124
2725,132583.34863367298
2726,128498.91258089786
2727,179330.3604084116
2728,185222.8644334328
2729,136562.61266219884
2730,144302.0335742673
2731,136838.05316592997
2732,121029.52531920886
2733,181749.3148654822
2734,166731.15792451048
